date	 year	 month	 day	 hour	 minute	 second	 h1	 u.h1	 h2	 u.h2	 years	 months	 days	 hours	 minutes	 seconds	 Q	 u_Q
2009-08-17 22:51:00	 2009	 8	 17	 22	 51	 0	 -0.746	 0	 -1.598	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-17 22:52:00	 2009	 8	 17	 22	 52	 0	 -0.753	 0	 -1.598	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-17 22:53:00	 2009	 8	 17	 22	 53	 0	 -0.76	 0	 -1.598	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-17 22:54:00	 2009	 8	 17	 22	 54	 0	 -0.767	 0	 -1.598	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-17 22:55:00	 2009	 8	 17	 22	 55	 0	 -0.774	 0	 -1.598	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-17 22:56:00	 2009	 8	 17	 22	 56	 0	 -0.781	 0	 -1.598	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-17 22:57:00	 2009	 8	 17	 22	 57	 0	 -0.788	 0	 -1.598	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-17 22:58:00	 2009	 8	 17	 22	 58	 0	 -0.795	 0	 -1.598	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-17 22:59:00	 2009	 8	 17	 22	 59	 0	 -0.802	 0	 -1.598	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-17 23:00:00	 2009	 8	 17	 23	 0	 0	 -0.809	 0	 -1.598	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-17 23:01:00	 2009	 8	 17	 23	 1	 0	 -0.8125	 0	 -1.57416666666667	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-17 23:02:00	 2009	 8	 17	 23	 2	 0	 -0.816	 0	 -1.55033333333333	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-17 23:03:00	 2009	 8	 17	 23	 3	 0	 -0.8195	 0	 -1.5265	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-17 23:04:00	 2009	 8	 17	 23	 4	 0	 -0.823	 0	 -1.50266666666667	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-17 23:05:00	 2009	 8	 17	 23	 5	 0	 -0.8265	 0	 -1.47883333333333	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-17 23:06:00	 2009	 8	 17	 23	 6	 0	 -0.83	 0	 -1.455	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-17 23:07:00	 2009	 8	 17	 23	 7	 0	 -0.8335	 0	 -1.43116666666667	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-17 23:08:00	 2009	 8	 17	 23	 8	 0	 -0.837	 0	 -1.40733333333333	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-17 23:09:00	 2009	 8	 17	 23	 9	 0	 -0.8405	 0	 -1.3835	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-17 23:10:00	 2009	 8	 17	 23	 10	 0	 -0.844	 0	 -1.35966666666667	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-17 23:11:00	 2009	 8	 17	 23	 11	 0	 -0.8475	 0	 -1.33583333333333	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-17 23:12:00	 2009	 8	 17	 23	 12	 0	 -0.851	 0	 -1.312	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-17 23:13:00	 2009	 8	 17	 23	 13	 0	 -0.8545	 0	 -1.28816666666667	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-17 23:14:00	 2009	 8	 17	 23	 14	 0	 -0.858	 0	 -1.26433333333333	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-17 23:15:00	 2009	 8	 17	 23	 15	 0	 -0.8615	 0	 -1.2405	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-17 23:16:00	 2009	 8	 17	 23	 16	 0	 -0.865	 0	 -1.21666666666667	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-17 23:17:00	 2009	 8	 17	 23	 17	 0	 -0.8685	 0	 -1.19283333333333	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-17 23:18:00	 2009	 8	 17	 23	 18	 0	 -0.872	 0	 -1.169	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-17 23:19:00	 2009	 8	 17	 23	 19	 0	 -0.8755	 0	 -1.14516666666667	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-17 23:20:00	 2009	 8	 17	 23	 20	 0	 -0.879	 0	 -1.12133333333333	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-17 23:21:00	 2009	 8	 17	 23	 21	 0	 -0.8825	 0	 -1.0975	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-17 23:22:00	 2009	 8	 17	 23	 22	 0	 -0.886	 0	 -1.07366666666667	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-17 23:23:00	 2009	 8	 17	 23	 23	 0	 -0.8895	 0	 -1.04983333333333	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-17 23:24:00	 2009	 8	 17	 23	 24	 0	 -0.893	 0	 -1.026	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-17 23:25:00	 2009	 8	 17	 23	 25	 0	 -0.8965	 0	 -1.00216666666667	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-17 23:26:00	 2009	 8	 17	 23	 26	 0	 -0.9	 0	 -0.978333333333333	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-17 23:27:00	 2009	 8	 17	 23	 27	 0	 -0.9035	 0	 -0.9545	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-17 23:28:00	 2009	 8	 17	 23	 28	 0	 -0.907	 0	 -0.930666666666667	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-17 23:29:00	 2009	 8	 17	 23	 29	 0	 -0.9105	 0	 -0.906833333333333	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-17 23:30:00	 2009	 8	 17	 23	 30	 0	 -0.914	 0	 -0.883	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-17 23:31:00	 2009	 8	 17	 23	 31	 0	 -0.9175	 0	 -0.859166666666667	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-17 23:32:00	 2009	 8	 17	 23	 32	 0	 -0.921	 0	 -0.835333333333333	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-17 23:33:00	 2009	 8	 17	 23	 33	 0	 -0.9245	 0	 -0.8115	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-17 23:34:00	 2009	 8	 17	 23	 34	 0	 -0.928	 0	 -0.787666666666667	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-17 23:35:00	 2009	 8	 17	 23	 35	 0	 -0.9315	 0	 -0.763833333333333	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-17 23:36:00	 2009	 8	 17	 23	 36	 0	 -0.935	 0	 -0.74	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-17 23:37:00	 2009	 8	 17	 23	 37	 0	 -0.9385	 0	 -0.716166666666667	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-17 23:38:00	 2009	 8	 17	 23	 38	 0	 -0.942	 0	 -0.692333333333333	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-17 23:39:00	 2009	 8	 17	 23	 39	 0	 -0.9455	 0	 -0.6685	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-17 23:40:00	 2009	 8	 17	 23	 40	 0	 -0.949	 0	 -0.644666666666667	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-17 23:41:00	 2009	 8	 17	 23	 41	 0	 -0.9525	 0	 -0.620833333333333	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-17 23:42:00	 2009	 8	 17	 23	 42	 0	 -0.956	 0	 -0.597	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-17 23:43:00	 2009	 8	 17	 23	 43	 0	 -0.9595	 0	 -0.573166666666667	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-17 23:44:00	 2009	 8	 17	 23	 44	 0	 -0.963	 0	 -0.549333333333333	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-17 23:45:00	 2009	 8	 17	 23	 45	 0	 -0.9665	 0	 -0.5255	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-17 23:46:00	 2009	 8	 17	 23	 46	 0	 -0.97	 0	 -0.501666666666666	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-17 23:47:00	 2009	 8	 17	 23	 47	 0	 -0.9735	 0	 -0.477833333333333	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-17 23:48:00	 2009	 8	 17	 23	 48	 0	 -0.977	 0	 -0.454	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-17 23:49:00	 2009	 8	 17	 23	 49	 0	 -0.9805	 0	 -0.430166666666667	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-17 23:50:00	 2009	 8	 17	 23	 50	 0	 -0.984	 0	 -0.406333333333333	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-17 23:51:00	 2009	 8	 17	 23	 51	 0	 -0.9875	 0	 -0.3825	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-17 23:52:00	 2009	 8	 17	 23	 52	 0	 -0.991	 0	 -0.358666666666666	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-17 23:53:00	 2009	 8	 17	 23	 53	 0	 -0.9945	 0	 -0.334833333333333	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-17 23:54:00	 2009	 8	 17	 23	 54	 0	 -0.998	 0	 -0.311	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-17 23:55:00	 2009	 8	 17	 23	 55	 0	 -1.0015	 0	 -0.287166666666667	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-17 23:56:00	 2009	 8	 17	 23	 56	 0	 -1.005	 0	 -0.263333333333333	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-17 23:57:00	 2009	 8	 17	 23	 57	 0	 -1.0085	 0	 -0.2395	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-17 23:58:00	 2009	 8	 17	 23	 58	 0	 -1.012	 0	 -0.215666666666667	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-17 23:59:00	 2009	 8	 17	 23	 59	 0	 -1.0155	 0	 -0.191833333333333	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-18	 2009	 8	 18	 0	 0	 0	 -1.019	 0	 -0.168	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-18 00:01:00	 2009	 8	 18	 0	 1	 0	 -1.00316666666667	 0	 -0.148	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-18 00:02:00	 2009	 8	 18	 0	 2	 0	 -0.987333333333333	 0	 -0.128	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-18 00:03:00	 2009	 8	 18	 0	 3	 0	 -0.9715	 0	 -0.108	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-18 00:04:00	 2009	 8	 18	 0	 4	 0	 -0.955666666666667	 0	 -0.088	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-18 00:05:00	 2009	 8	 18	 0	 5	 0	 -0.939833333333333	 0	 -0.068	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-18 00:06:00	 2009	 8	 18	 0	 6	 0	 -0.924	 0	 -0.048	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-18 00:07:00	 2009	 8	 18	 0	 7	 0	 -0.908166666666667	 0	 -0.028	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-18 00:08:00	 2009	 8	 18	 0	 8	 0	 -0.892333333333333	 0	 -0.00800000000000001	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-18 00:09:00	 2009	 8	 18	 0	 9	 0	 -0.8765	 0	 0.012	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-18 00:10:00	 2009	 8	 18	 0	 10	 0	 -0.860666666666667	 0	 0.032	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-18 00:11:00	 2009	 8	 18	 0	 11	 0	 -0.844833333333333	 0	 0.052	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-18 00:12:00	 2009	 8	 18	 0	 12	 0	 -0.829	 0	 0.072	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-18 00:13:00	 2009	 8	 18	 0	 13	 0	 -0.813166666666667	 0	 0.092	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-18 00:14:00	 2009	 8	 18	 0	 14	 0	 -0.797333333333333	 0	 0.112	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-18 00:15:00	 2009	 8	 18	 0	 15	 0	 -0.7815	 0	 0.132	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-18 00:16:00	 2009	 8	 18	 0	 16	 0	 -0.765666666666667	 0	 0.152	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-18 00:17:00	 2009	 8	 18	 0	 17	 0	 -0.749833333333333	 0	 0.172	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-18 00:18:00	 2009	 8	 18	 0	 18	 0	 -0.734	 0	 0.192	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-18 00:19:00	 2009	 8	 18	 0	 19	 0	 -0.718166666666667	 0	 0.212	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-18 00:20:00	 2009	 8	 18	 0	 20	 0	 -0.702333333333333	 0	 0.232	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-18 00:21:00	 2009	 8	 18	 0	 21	 0	 -0.6865	 0	 0.252	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-18 00:22:00	 2009	 8	 18	 0	 22	 0	 -0.670666666666667	 0	 0.272	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-18 00:23:00	 2009	 8	 18	 0	 23	 0	 -0.654833333333333	 0	 0.292	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-18 00:24:00	 2009	 8	 18	 0	 24	 0	 -0.639	 0	 0.312	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-18 00:25:00	 2009	 8	 18	 0	 25	 0	 -0.623166666666667	 0	 0.332	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-18 00:26:00	 2009	 8	 18	 0	 26	 0	 -0.607333333333333	 0	 0.352	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-18 00:27:00	 2009	 8	 18	 0	 27	 0	 -0.5915	 0	 0.372	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-18 00:28:00	 2009	 8	 18	 0	 28	 0	 -0.575666666666667	 0	 0.392	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-18 00:29:00	 2009	 8	 18	 0	 29	 0	 -0.559833333333333	 0	 0.412	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-18 00:30:00	 2009	 8	 18	 0	 30	 0	 -0.544	 0	 0.432	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-18 00:31:00	 2009	 8	 18	 0	 31	 0	 -0.528166666666667	 0	 0.452	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-18 00:32:00	 2009	 8	 18	 0	 32	 0	 -0.512333333333333	 0	 0.472	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-18 00:33:00	 2009	 8	 18	 0	 33	 0	 -0.4965	 0	 0.492	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-18 00:34:00	 2009	 8	 18	 0	 34	 0	 -0.480666666666667	 0	 0.512	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-18 00:35:00	 2009	 8	 18	 0	 35	 0	 -0.464833333333333	 0	 0.532	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-18 00:36:00	 2009	 8	 18	 0	 36	 0	 -0.449	 0	 0.552	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-18 00:37:00	 2009	 8	 18	 0	 37	 0	 -0.433166666666667	 0	 0.572	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-18 00:38:00	 2009	 8	 18	 0	 38	 0	 -0.417333333333333	 0	 0.592	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-18 00:39:00	 2009	 8	 18	 0	 39	 0	 -0.4015	 0	 0.612	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-18 00:40:00	 2009	 8	 18	 0	 40	 0	 -0.385666666666667	 0	 0.632	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-18 00:41:00	 2009	 8	 18	 0	 41	 0	 -0.369833333333333	 0	 0.652	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-18 00:42:00	 2009	 8	 18	 0	 42	 0	 -0.354	 0	 0.672	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-18 00:43:00	 2009	 8	 18	 0	 43	 0	 -0.338166666666667	 0	 0.692	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-18 00:44:00	 2009	 8	 18	 0	 44	 0	 -0.322333333333333	 0	 0.712	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-18 00:45:00	 2009	 8	 18	 0	 45	 0	 -0.3065	 0	 0.732	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-18 00:46:00	 2009	 8	 18	 0	 46	 0	 -0.290666666666667	 0	 0.752	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-18 00:47:00	 2009	 8	 18	 0	 47	 0	 -0.274833333333333	 0	 0.772	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-18 00:48:00	 2009	 8	 18	 0	 48	 0	 -0.259	 0	 0.792	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-18 00:49:00	 2009	 8	 18	 0	 49	 0	 -0.243166666666667	 0	 0.812	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-18 00:50:00	 2009	 8	 18	 0	 50	 0	 -0.227333333333333	 0	 0.832	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-18 00:51:00	 2009	 8	 18	 0	 51	 0	 -0.2115	 0	 0.852	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-18 00:52:00	 2009	 8	 18	 0	 52	 0	 -0.195666666666667	 0	 0.872	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-18 00:53:00	 2009	 8	 18	 0	 53	 0	 -0.179833333333333	 0	 0.892	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-18 00:54:00	 2009	 8	 18	 0	 54	 0	 -0.164	 0	 0.912	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-18 00:55:00	 2009	 8	 18	 0	 55	 0	 -0.148166666666667	 0	 0.932	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-18 00:56:00	 2009	 8	 18	 0	 56	 0	 -0.132333333333333	 0	 0.952	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-18 00:57:00	 2009	 8	 18	 0	 57	 0	 -0.1165	 0	 0.972	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-18 00:58:00	 2009	 8	 18	 0	 58	 0	 -0.100666666666667	 0	 0.992	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-18 00:59:00	 2009	 8	 18	 0	 59	 0	 -0.0848333333333333	 0	 1.012	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-18 01:00:00	 2009	 8	 18	 1	 0	 0	 -0.069	 0	 1.032	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-18 01:01:00	 2009	 8	 18	 1	 1	 0	 -0.0541666666666667	 0	 1.04716666666667	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-18 01:02:00	 2009	 8	 18	 1	 2	 0	 -0.0393333333333333	 0	 1.06233333333333	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-18 01:03:00	 2009	 8	 18	 1	 3	 0	 -0.0245	 0	 1.0775	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-18 01:04:00	 2009	 8	 18	 1	 4	 0	 -0.00966666666666668	 0	 1.09266666666667	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-18 01:05:00	 2009	 8	 18	 1	 5	 0	 0.00516666666666665	 0	 1.10783333333333	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-18 01:06:00	 2009	 8	 18	 1	 6	 0	 0.02	 0	 1.123	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-18 01:07:00	 2009	 8	 18	 1	 7	 0	 0.0348333333333333	 0	 1.13816666666667	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-18 01:08:00	 2009	 8	 18	 1	 8	 0	 0.0496666666666667	 0	 1.15333333333333	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-18 01:09:00	 2009	 8	 18	 1	 9	 0	 0.0645	 0	 1.1685	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-18 01:10:00	 2009	 8	 18	 1	 10	 0	 0.0793333333333333	 0	 1.18366666666667	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-18 01:11:00	 2009	 8	 18	 1	 11	 0	 0.0941666666666666	 0	 1.19883333333333	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-18 01:12:00	 2009	 8	 18	 1	 12	 0	 0.109	 0	 1.214	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-18 01:13:00	 2009	 8	 18	 1	 13	 0	 0.123833333333333	 0	 1.22916666666667	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-18 01:14:00	 2009	 8	 18	 1	 14	 0	 0.138666666666667	 0	 1.24433333333333	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-18 01:15:00	 2009	 8	 18	 1	 15	 0	 0.1535	 0	 1.2595	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-18 01:16:00	 2009	 8	 18	 1	 16	 0	 0.168333333333333	 0	 1.27466666666667	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-18 01:17:00	 2009	 8	 18	 1	 17	 0	 0.183166666666667	 0	 1.28983333333333	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-18 01:18:00	 2009	 8	 18	 1	 18	 0	 0.198	 0	 1.305	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-18 01:19:00	 2009	 8	 18	 1	 19	 0	 0.212833333333333	 0	 1.32016666666667	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-18 01:20:00	 2009	 8	 18	 1	 20	 0	 0.227666666666667	 0	 1.33533333333333	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
